date,acc_name_ch,nav_adj,acc_code
13/07/2010,汇添富优势精选,4.58171,519008.OF
14/07/2010,汇添富优势精选,4.593664,519008.OF
15/07/2010,汇添富优势精选,4.525446,519008.OF
16/07/2010,汇添富优势精选,4.525446,519008.OF
19/07/2010,汇添富优势精选,4.581916,519008.OF
20/07/2010,汇添富优势精选,4.654256,519008.OF
21/07/2010,汇添富优势精选,4.67198,519008.OF
22/07/2010,汇添富优势精选,4.70207,519008.OF
23/07/2010,汇添富优势精选,4.716703,519008.OF
26/07/2010,汇添富优势精选,4.756479,519008.OF
27/07/2010,汇添富优势精选,4.777295,519008.OF
28/07/2010,汇添富优势精选,4.84407,519008.OF
29/07/2010,汇添富优势精选,4.829437,519008.OF
30/07/2010,汇添富优势精选,4.820575,519008.OF
02/08/2010,汇添富优势精选,4.895387,519008.OF
03/08/2010,汇添富优势精选,4.841803,519008.OF
04/08/2010,汇添富优势精选,4.872511,519008.OF
05/08/2010,汇添富优势精选,4.91373,519008.OF
06/08/2010,汇添富优势精选,4.972879,519008.OF
09/08/2010,汇添富优势精选,5.005855,519008.OF
10/08/2010,汇添富优势精选,4.903837,519008.OF
11/08/2010,汇添富优势精选,4.92589,519008.OF
12/08/2010,汇添富优势精选,4.884464,519008.OF
13/08/2010,汇添富优势精选,4.941965,519008.OF
16/08/2010,汇添富优势精选,5.033884,519008.OF
17/08/2010,汇添富优势精选,5.066447,519008.OF
18/08/2010,汇添富优势精选,5.057791,519008.OF
19/08/2010,汇添富优势精选,5.067889,519008.OF
20/08/2010,汇添富优势精选,4.976795,519008.OF
23/08/2010,汇添富优势精选,4.99658,519008.OF
24/08/2010,汇添富优势精选,5.040479,519008.OF
25/08/2010,汇添富优势精选,4.986894,519008.OF
26/08/2010,汇添富优势精选,5.000908,519008.OF
27/08/2010,汇添富优势精选,5.028113,519008.OF
30/08/2010,汇添富优势精选,5.14229,519008.OF
31/08/2010,汇添富优势精选,5.141672,519008.OF
01/09/2010,汇添富优势精选,5.086026,519008.OF
02/09/2010,汇添富优势精选,5.142908,519008.OF
03/09/2010,汇添富优势精选,5.159396,519008.OF
06/09/2010,汇添富优势精选,5.155892,519008.OF
07/09/2010,汇添富优势精选,5.153213,519008.OF
08/09/2010,汇添富优势精选,5.183303,519008.OF
09/09/2010,汇添富优势精选,5.147442,519008.OF
10/09/2010,汇添富优势精选,5.211126,519008.OF
13/09/2010,汇添富优势精选,5.272748,519008.OF
14/09/2010,汇添富优势精选,5.284084,519008.OF
15/09/2010,汇添富优势精选,5.205561,519008.OF
16/09/2010,汇添富优势精选,5.107048,519008.OF
17/09/2010,汇添富优势精选,5.141672,519008.OF
20/09/2010,汇添富优势精选,5.104368,519008.OF
21/09/2010,汇添富优势精选,5.10375,519008.OF
27/09/2010,汇添富优势精选,5.21937,519008.OF
28/09/2010,汇添富优势精选,5.221843,519008.OF
29/09/2010,汇添富优势精选,5.188249,519008.OF
30/09/2010,汇添富优势精选,5.265535,519008.OF
08/10/2010,汇添富优势精选,5.39249,519008.OF
11/10/2010,汇添富优势精选,5.349828,519008.OF
12/10/2010,汇添富优势精选,5.364667,519008.OF
13/10/2010,汇添富优势精选,5.392284,519008.OF
14/10/2010,汇添富优势精选,5.294595,519008.OF
15/10/2010,汇添富优势精选,5.32386,519008.OF
18/10/2010,汇添富优势精选,5.2204,519008.OF
19/10/2010,汇添富优势精选,5.384658,519008.OF
20/10/2010,汇添富优势精选,5.421343,519008.OF
21/10/2010,汇添富优势精选,5.441335,519008.OF
22/10/2010,汇添富优势精选,5.477607,519008.OF
25/10/2010,汇添富优势精选,5.632179,519008.OF
26/10/2010,汇添富优势精选,5.598379,519008.OF
27/10/2010,汇添富优势精选,5.53449,519008.OF
28/10/2010,汇添富优势精选,5.527895,519008.OF
29/10/2010,汇添富优势精选,5.558397,519008.OF
01/11/2010,汇添富优势精选,5.721006,519008.OF
02/11/2010,汇添富优势精选,5.687619,519008.OF
03/11/2010,汇添富优势精选,5.603532,519008.OF
04/11/2010,汇添富优势精选,5.711526,519008.OF
05/11/2010,汇添富优势精选,5.782629,519008.OF
08/11/2010,汇添富优势精选,5.841366,519008.OF
09/11/2010,汇添富优势精选,5.89289,519008.OF
10/11/2010,汇添富优势精选,5.924629,519008.OF
11/11/2010,汇添富优势精选,5.943796,519008.OF
12/11/2010,汇添富优势精选,5.662063,519008.OF
15/11/2010,汇添富优势精选,5.77624,519008.OF
16/11/2010,汇添富优势精选,5.580037,519008.OF
17/11/2010,汇添富优势精选,5.415367,519008.OF
18/11/2010,汇添富优势精选,5.49595,519008.OF
19/11/2010,汇添富优势精选,5.641866,519008.OF
22/11/2010,汇添富优势精选,5.684733,519008.OF
23/11/2010,汇添富优势精选,5.659178,519008.OF
24/11/2010,汇添富优势精选,5.790048,519008.OF
25/11/2010,汇添富优势精选,5.814161,519008.OF
26/11/2010,汇添富优势精选,5.792315,519008.OF
29/11/2010,汇添富优势精选,5.811688,519008.OF
30/11/2010,汇添富优势精选,5.716678,519008.OF
01/12/2010,汇添富优势精选,5.665567,519008.OF
02/12/2010,汇添富优势精选,5.647018,519008.OF
03/12/2010,汇添富优势精选,5.591784,519008.OF
06/12/2010,汇添富优势精选,5.54026,519008.OF
07/12/2010,汇添富优势精选,5.670925,519008.OF
08/12/2010,汇添富优势精选,5.660002,519008.OF
09/12/2010,汇添富优势精选,5.579006,519008.OF
10/12/2010,汇添富优势精选,5.655468,519008.OF
13/12/2010,汇添富优势精选,5.80262,519008.OF
14/12/2010,汇添富优势精选,5.855381,519008.OF
15/12/2010,汇添富优势精选,5.818902,519008.OF
16/12/2010,汇添富优势精选,5.816222,519008.OF
17/12/2010,汇添富优势精选,5.794788,519008.OF
20/12/2010,汇添富优势精选,5.701221,519008.OF
21/12/2010,汇添富优势精选,5.762431,519008.OF
22/12/2010,汇添富优势精选,5.737288,519008.OF
23/12/2010,汇添富优势精选,5.670101,519008.OF
24/12/2010,汇添富优势精选,5.585189,519008.OF
27/12/2010,汇添富优势精选,5.465242,519008.OF
28/12/2010,汇添富优势精选,5.397848,519008.OF
29/12/2010,汇添富优势精选,5.472661,519008.OF
30/12/2010,汇添富优势精选,5.499454,519008.OF
31/12/2010,汇添富优势精选,5.607241,519008.OF
04/01/2011,汇添富优势精选,5.704519,519008.OF
05/01/2011,汇添富优势精选,5.672574,519008.OF
06/01/2011,汇添富优势精选,5.629912,519008.OF
07/01/2011,汇添富优势精选,5.570556,519008.OF
10/01/2011,汇添富优势精选,5.431854,519008.OF
11/01/2011,汇添富优势精选,5.383628,519008.OF
12/01/2011,汇添富优势精选,5.397024,519008.OF
13/01/2011,汇添富优势精选,5.451433,519008.OF
14/01/2011,汇添富优势精选,5.347149,519008.OF
17/01/2011,汇添富优势精选,5.185158,519008.OF
18/01/2011,汇添富优势精选,5.192577,519008.OF
19/01/2011,汇添富优势精选,5.296449,519008.OF
20/01/2011,汇添富优势精选,5.152389,519008.OF
21/01/2011,汇添富优势精选,5.12065,519008.OF
24/01/2011,汇添富优势精选,4.967109,519008.OF
25/01/2011,汇添富优势精选,4.941759,519008.OF
26/01/2011,汇添富优势精选,5.006267,519008.OF
27/01/2011,汇添富优势精选,5.063561,519008.OF
28/01/2011,汇添富优势精选,5.086438,519008.OF
31/01/2011,汇添富优势精选,5.109521,519008.OF
01/02/2011,汇添富优势精选,5.117765,519008.OF
09/02/2011,汇添富优势精选,5.069126,519008.OF
10/02/2011,汇添富优势精选,5.20721,519008.OF
11/02/2011,汇添富优势精选,5.245132,519008.OF
14/02/2011,汇添富优势精选,5.350034,519008.OF
15/02/2011,汇添富优势精选,5.316441,519008.OF
16/02/2011,汇添富优势精选,5.341172,519008.OF
17/02/2011,汇添富优势精选,5.337462,519008.OF
18/02/2011,汇添富优势精选,5.311288,519008.OF
21/02/2011,汇添富优势精选,5.394963,519008.OF
22/02/2011,汇添富优势精选,5.281198,519008.OF
23/02/2011,汇添富优势精选,5.311494,519008.OF
24/02/2011,汇添富优势精选,5.331898,519008.OF
25/02/2011,汇添富优势精选,5.321593,519008.OF
28/02/2011,汇添富优势精选,5.373735,519008.OF
01/03/2011,汇添富优势精选,5.399909,519008.OF
02/03/2011,汇添富优势精选,5.400322,519008.OF
03/03/2011,汇添富优势精选,5.323448,519008.OF
04/03/2011,汇添富优势精选,5.372499,519008.OF
07/03/2011,汇添富优势精选,5.452876,519008.OF
08/03/2011,汇添富优势精选,5.470806,519008.OF
09/03/2011,汇添富优势精选,5.481317,519008.OF
10/03/2011,汇添富优势精选,5.437625,519008.OF
11/03/2011,汇添富优势精选,5.398261,519008.OF
14/03/2011,汇添富优势精选,5.443951,519008.OF
15/03/2011,汇添富优势精选,5.368092,519008.OF
16/03/2011,汇添富优势精选,5.434551,519008.OF
17/03/2011,汇添富优势精选,5.367873,519008.OF
18/03/2011,汇添富优势精选,5.353226,519008.OF
21/03/2011,汇添富优势精选,5.316717,519008.OF
22/03/2011,汇添富优势精选,5.337486,519008.OF
23/03/2011,汇添富优势精选,5.383176,519008.OF
24/03/2011,汇添富优势精选,5.38733,519008.OF
25/03/2011,汇添富优势精选,5.431927,519008.OF
28/03/2011,汇添富优势精选,5.375087,519008.OF
29/03/2011,汇添富优势精选,5.298354,519008.OF
30/03/2011,汇添富优势精选,5.283051,519008.OF
31/03/2011,汇添富优势精选,5.240858,519008.OF
01/04/2011,汇添富优势精选,5.300977,519008.OF
06/04/2011,汇添富优势精选,5.264687,519008.OF
07/04/2011,汇添富优势精选,5.281739,519008.OF
08/04/2011,汇添富优势精选,5.337923,519008.OF
11/04/2011,汇添富优势精选,5.322183,519008.OF
12/04/2011,汇添富优势精选,5.291139,519008.OF
13/04/2011,汇添富优势精选,5.3952,519008.OF
14/04/2011,汇添富优势精选,5.373557,519008.OF
15/04/2011,汇添富优势精选,5.349291,519008.OF
18/04/2011,汇添富优势精选,5.351914,519008.OF
19/04/2011,汇添富优势精选,5.288079,519008.OF
20/04/2011,汇添富优势精选,5.330271,519008.OF
21/04/2011,汇添富优势精选,5.376618,519008.OF
22/04/2011,汇添富优势精选,5.323713,519008.OF
25/04/2011,汇添富优势精选,5.290921,519008.OF
26/04/2011,汇添富优势精选,5.245011,519008.OF
27/04/2011,汇添富优势精选,5.216373,519008.OF
28/04/2011,汇添富优势精选,5.118652,519008.OF
29/04/2011,汇添富优势精选,5.162594,519008.OF
03/05/2011,汇添富优势精选,5.202382,519008.OF
04/05/2011,汇添富优势精选,5.076459,519008.OF
05/05/2011,汇添富优势精选,5.078208,519008.OF
06/05/2011,汇添富优势精选,5.082581,519008.OF
09/05/2011,汇添富优势精选,5.099195,519008.OF
10/05/2011,汇添富优势精选,5.113624,519008.OF
11/05/2011,汇添富优势精选,5.124555,519008.OF
12/05/2011,汇添富优势精选,5.064654,519008.OF
13/05/2011,汇添富优势精选,5.094167,519008.OF
16/05/2011,汇添富优势精选,5.073617,519008.OF
17/05/2011,汇添富优势精选,5.088702,519008.OF
18/05/2011,汇添富优势精选,5.130894,519008.OF
19/05/2011,汇添富优势精选,5.108596,519008.OF
20/05/2011,汇添富优势精选,5.0922,519008.OF
23/05/2011,汇添富优势精选,4.963435,519008.OF
24/05/2011,汇添富优势精选,4.971087,519008.OF
25/05/2011,汇添富优势精选,4.944853,519008.OF
26/05/2011,汇添富优势精选,4.898944,519008.OF
27/05/2011,汇添富优势精选,4.843853,519008.OF
30/05/2011,汇添富优势精选,4.802316,519008.OF
31/05/2011,汇添富优势精选,4.87118,519008.OF
01/06/2011,汇添富优势精选,4.894134,519008.OF
02/06/2011,汇添富优势精选,4.834015,519008.OF
03/06/2011,汇添富优势精选,4.89173,519008.OF
07/06/2011,汇添富优势精选,4.914684,519008.OF
08/06/2011,汇添富优势精选,4.904409,519008.OF
09/06/2011,汇添富优势精选,4.845602,519008.OF
10/06/2011,汇添富优势精选,4.853472,519008.OF
13/06/2011,汇添富优势精选,4.841011,519008.OF
14/06/2011,汇添富优势精选,4.894134,519008.OF
15/06/2011,汇添富优势精选,4.859812,519008.OF
16/06/2011,汇添富优势精选,4.794665,519008.OF
17/06/2011,汇添富优势精选,4.76231,519008.OF
20/06/2011,汇添富优势精选,4.733671,519008.OF
21/06/2011,汇添富优势精选,4.783297,519008.OF
22/06/2011,汇添富优势精选,4.79226,519008.OF
23/06/2011,汇添富优势精选,4.870305,519008.OF
24/06/2011,汇添富优势精选,4.954035,519008.OF
27/06/2011,汇添富优势精选,4.991637,519008.OF
28/06/2011,汇添富优势精选,4.997977,519008.OF
29/06/2011,汇添富优势精选,4.928894,519008.OF
30/06/2011,汇添富优势精选,5.00847,519008.OF
01/07/2011,汇添富优势精选,5.029894,519008.OF
04/07/2011,汇添富优势精选,5.13002,519008.OF
05/07/2011,汇添富优势精选,5.140951,519008.OF
06/07/2011,汇添富优势精选,5.1427,519008.OF
07/07/2011,汇添富优势精选,5.173306,519008.OF
08/07/2011,汇添富优势精选,5.184455,519008.OF
11/07/2011,汇添富优势精选,5.223587,519008.OF
12/07/2011,汇添富优势精选,5.163687,519008.OF
13/07/2011,汇添富优势精选,5.224462,519008.OF
14/07/2011,汇添富优势精选,5.220089,519008.OF
15/07/2011,汇添富优势精选,5.258784,519008.OF
18/07/2011,汇添富优势精选,5.255942,519008.OF
19/07/2011,汇添富优势精选,5.226211,519008.OF
20/07/2011,汇添富优势精选,5.225336,519008.OF
21/07/2011,汇添富优势精选,5.20107,519008.OF
22/07/2011,汇添富优势精选,5.218778,519008.OF
25/07/2011,汇添富优势精选,5.075148,519008.OF
26/07/2011,汇添富优势精选,5.071213,519008.OF
27/07/2011,汇添富优势精选,5.120401,519008.OF
28/07/2011,汇添富优势精选,5.114936,519008.OF
29/07/2011,汇添富优势精选,5.098102,519008.OF
01/08/2011,汇添富优势精选,5.100944,519008.OF
02/08/2011,汇添富优势精选,5.102912,519008.OF
03/08/2011,汇添富优势精选,5.10641,519008.OF
04/08/2011,汇添富优势精选,5.120401,519008.OF
05/08/2011,汇添富优势精选,5.058751,519008.OF
08/08/2011,汇添富优势精选,4.947039,519008.OF
09/08/2011,汇添富优势精选,4.947039,519008.OF
10/08/2011,汇添富优势精选,4.996883,519008.OF
11/08/2011,汇添富优势精选,5.092418,519008.OF
12/08/2011,汇添富优势精选,5.105535,519008.OF
15/08/2011,汇添富优势精选,5.151226,519008.OF
16/08/2011,汇添富优势精选,5.113624,519008.OF
17/08/2011,汇添富优势精选,5.084111,519008.OF
18/08/2011,汇添富优势精选,5.007814,519008.OF
19/08/2011,汇添富优势精选,4.980487,519008.OF
22/08/2011,汇添富优势精选,4.933922,519008.OF
23/08/2011,汇添富优势精选,4.99273,519008.OF
24/08/2011,汇添富优势精选,4.985297,519008.OF
25/08/2011,汇添富优势精选,5.07318,519008.OF
26/08/2011,汇添富优势精选,5.072087,519008.OF
29/08/2011,汇添富优势精选,5.035141,519008.OF
30/08/2011,汇添富优势精选,5.013717,519008.OF
31/08/2011,汇添富优势精选,5.009782,519008.OF
01/09/2011,汇添富优势精选,4.979176,519008.OF
02/09/2011,汇添富优势精选,4.948351,519008.OF
05/09/2011,汇添富优势精选,4.868338,519008.OF
06/09/2011,汇添富优势精选,4.823085,519008.OF
07/09/2011,汇添富优势精选,4.898944,519008.OF
08/09/2011,汇添富优势精选,4.867026,519008.OF
09/09/2011,汇添富优势精选,4.848225,519008.OF
13/09/2011,汇添富优势精选,4.778487,519008.OF
14/09/2011,汇添富优势精选,4.799037,519008.OF
15/09/2011,汇添富优势精选,4.801223,519008.OF
16/09/2011,汇添富优势精选,4.821554,519008.OF
19/09/2011,汇添富优势精选,4.759249,519008.OF
20/09/2011,汇添富优势精选,4.763403,519008.OF
21/09/2011,汇添富优势精选,4.863966,519008.OF
22/09/2011,汇添富优势精选,4.743727,519008.OF
23/09/2011,汇添富优势精选,4.696288,519008.OF
26/09/2011,汇添富优势精选,4.604688,519008.OF
27/09/2011,汇添富优势精选,4.625019,519008.OF
28/09/2011,汇添富优势精选,4.579329,519008.OF
29/09/2011,汇添富优势精选,4.520959,519008.OF
30/09/2011,汇添富优势精选,4.525331,519008.OF
10/10/2011,汇添富优势精选,4.49079,519008.OF
11/10/2011,汇添富优势精选,4.454062,519008.OF
12/10/2011,汇添富优势精选,4.564682,519008.OF
13/10/2011,汇添富优势精选,4.586762,519008.OF
14/10/2011,汇添富优势精选,4.570366,519008.OF
17/10/2011,汇添富优势精选,4.604469,519008.OF
18/10/2011,汇添富优势精选,4.524894,519008.OF
19/10/2011,汇添富优势精选,4.497348,519008.OF
20/10/2011,汇添富优势精选,4.396785,519008.OF
21/10/2011,汇添富优势精选,4.384761,519008.OF
24/10/2011,汇添富优势精选,4.446629,519008.OF
25/10/2011,汇添富优势精选,4.522707,519008.OF
26/10/2011,汇添富优势精选,4.564463,519008.OF
27/10/2011,汇添富优势精选,4.578017,519008.OF
28/10/2011,汇添富优势精选,4.652128,519008.OF
31/10/2011,汇添富优势精选,4.648192,519008.OF
01/11/2011,汇添富优势精选,4.659123,519008.OF
02/11/2011,汇添富优势精选,4.718805,519008.OF
03/11/2011,汇添富优势精选,4.739136,519008.OF
04/11/2011,汇添富优势精选,4.756626,519008.OF
07/11/2011,汇添富优势精选,4.719024,519008.OF
08/11/2011,汇添富优势精选,4.699348,519008.OF
09/11/2011,汇添富优势精选,4.73389,519008.OF
10/11/2011,汇添富优势精选,4.690385,519008.OF
11/11/2011,汇添富优势精选,4.68339,519008.OF
14/11/2011,汇添富优势精选,4.759249,519008.OF
15/11/2011,汇添富优势精选,4.755532,519008.OF
16/11/2011,汇添富优势精选,4.658467,519008.OF
17/11/2011,汇添富优势精选,4.657812,519008.OF
18/11/2011,汇添富优势精选,4.598567,519008.OF
21/11/2011,汇添富优势精选,4.588729,519008.OF
22/11/2011,汇添富优势精选,4.598785,519008.OF
23/11/2011,汇添富优势精选,4.601409,519008.OF
24/11/2011,汇添富优势精选,4.616275,519008.OF
25/11/2011,汇添富优势精选,4.613214,519008.OF
28/11/2011,汇添富优势精选,4.627643,519008.OF
29/11/2011,汇添富优势精选,4.671584,519008.OF
30/11/2011,汇添富优势精选,4.5649,519008.OF
01/12/2011,汇添富优势精选,4.640978,519008.OF
02/12/2011,汇添富优势精选,4.596162,519008.OF
05/12/2011,汇添富优势精选,4.523363,519008.OF
06/12/2011,汇添富优势精选,4.515712,519008.OF
07/12/2011,汇添富优势精选,4.529485,519008.OF
08/12/2011,汇添富优势精选,4.519647,519008.OF
09/12/2011,汇添富优势精选,4.485324,519008.OF
12/12/2011,汇添富优势精选,4.44969,519008.OF
13/12/2011,汇添富优势精选,4.38345,519008.OF
14/12/2011,汇添富优势精选,4.341694,519008.OF
15/12/2011,汇添富优势精选,4.283761,519008.OF
16/12/2011,汇添富优势精选,4.363337,519008.OF
19/12/2011,汇添富优势精选,4.371207,519008.OF
